URLLength,HostLength,TLDLength,DotCount,DashCount,AtSymbolCount,PercentSymbolCount,EqualsSymbolCount,QuestionMarkCount,DigitCount,UniqueCharCount
123,17,3,1,13,0,0,0,0,0,23
102,7,3,1,12,0,0,0,0,8,31
97,12,3,2,10,0,0,0,0,0,26
279,9,3,1,6,0,80,0,0,90,33
69,15,3,2,0,0,0,3,1,7,31
80,14,3,2,0,0,0,3,1,0,28
85,14,6,4,3,0,0,0,0,12,29
100,11,2,2,10,0,0,0,0,7,26
91,10,3,1,0,0,7,3,1,20,37
92,11,3,1,10,0,0,0,0,10,33
110,16,3,3,0,0,0,7,1,6,39
121,14,3,1,9,0,0,0,0,8,31
100,7,3,1,12,0,0,0,0,6,31
121,15,3,1,8,0,0,2,1,13,38
113,7,3,1,11,0,0,0,0,6,31
110,10,3,2,0,0,0,9,1,4,29
84,9,4,1,0,0,22,0,0,22,24
299,11,3,2,1,0,71,1,1,83,52
103,18,3,1,0,0,0,1,1,37,32
84,6,2,1,3,0,18,0,0,16,29
83,9,5,2,2,0,0,0,0,1,20
115,15,6,2,9,0,0,0,0,0,24
115,10,2,2,8,0,2,4,1,9,33
87,15,3,1,0,0,0,0,0,24,30
122,15,2,2,1,0,0,0,0,17,38
98,14,3,2,11,0,0,0,0,11,29
99,9,4,1,0,0,27,0,0,31,23
96,11,3,2,0,0,3,6,1,14,31
87,15,3,1,0,0,0,0,0,21,30
126,11,5,2,15,0,0,0,0,15,34
86,6,2,1,7,0,0,0,0,9,31
120,15,3,2,1,0,22,0,0,33,34
83,15,2,4,0,0,0,0,0,10,30
100,14,3,1,7,0,0,1,1,15,34
87,15,3,1,0,0,0,0,0,20,28
94,6,3,1,7,0,0,0,0,0,25
87,12,3,1,9,0,0,0,0,12,32
99,9,2,1,0,0,0,0,0,7,28
104,17,3,1,10,0,0,0,0,9,28
99,17,3,3,6,0,2,1,1,10,33
147,11,3,2,15,0,0,1,1,5,33
140,12,3,11,0,0,0,1,1,29,42
106,10,3,3,1,0,1,1,1,3,31
67,15,3,4,0,0,0,1,1,20,25
72,9,4,1,0,0,18,0,0,21,21
83,13,3,1,7,0,0,0,0,0,25
84,15,3,3,0,0,0,1,0,26,35
119,10,2,2,8,0,2,4,1,13,32
67,14,3,3,0,0,0,0,0,23,28
131,15,3,1,11,0,0,1,1,8,33
105,10,3,2,6,0,0,0,0,5,34
307,13,3,1,6,0,86,0,0,97,35
72,9,4,1,0,0,18,0,0,21,21
113,14,6,3,5,0,0,1,1,5,32
94,11,5,2,11,0,0,0,0,17,28
174,7,3,1,2,0,45,0,0,51,34
58,13,3,3,2,0,0,0,0,0,22
168,15,3,1,0,0,4,2,1,6,39
142,12,3,11,0,0,0,1,1,33,41
99,9,4,1,0,0,27,0,0,31,24
92,15,6,3,13,0,0,0,0,6,29
110,10,2,2,8,0,2,3,1,8,32
118,11,3,1,9,0,0,0,0,0,25
166,9,2,1,0,0,48,0,0,56,25
93,15,2,8,0,0,0,0,0,15,40
90,9,4,1,0,0,24,0,0,27,25
119,7,3,2,5,0,5,3,1,5,32
210,13,3,1,3,0,58,0,0,66,30
137,17,3,2,5,0,0,3,1,10,34
87,15,3,1,0,0,0,0,0,21,28
129,15,6,3,6,0,0,0,0,3,32
111,15,2,2,2,0,2,0,0,21,41
90,9,4,1,0,0,24,0,0,27,21
89,25,3,3,3,0,0,0,0,0,24
98,7,3,1,11,0,0,0,0,6,30
103,7,3,1,11,0,0,0,0,6,30
71,15,3,4,0,0,0,2,0,31,32
98,12,3,1,7,0,0,1,1,14,34
104,15,3,1,5,0,0,2,1,6,34
96,14,3,1,11,0,0,0,0,8,31
83,13,3,1,7,0,0,0,0,6,28
87,10,3,1,2,0,0,0,0,39,32
87,15,3,1,0,0,0,0,0,20,27
100,13,3,2,1,0,0,3,1,1,25
97,14,2,1,0,0,20,0,0,26,29
93,9,2,2,11,0,0,0,0,18,29
86,15,3,2,0,0,0,6,1,10,30
63,9,4,1,0,0,15,0,0,21,24
104,18,3,1,0,0,0,1,1,38,32
97,17,3,1,11,0,0,0,0,0,24
110,6,2,1,8,0,0,0,0,1,20
114,15,3,1,14,0,0,0,0,6,31
103,14,3,2,7,0,0,0,0,9,32
90,15,3,3,0,0,0,3,1,7,32
83,13,3,4,1,0,0,1,1,3,28
150,9,3,1,6,0,34,0,0,41,31
103,14,3,1,11,0,0,0,0,7,31
93,6,2,2,12,0,0,0,0,1,32
72,9,4,1,0,0,18,0,0,24,26
180,16,6,4,3,0,0,5,1,9,42
86,6,2,1,1,0,18,0,0,17,27
91,6,2,2,9,0,0,0,0,1,29
135,13,3,5,0,0,0,6,1,28,36
76,21,6,4,0,0,0,0,0,1,25
100,10,3,1,12,0,0,0,0,7,29
90,14,3,1,8,0,0,1,1,7,34
116,11,5,2,19,0,0,0,0,15,32
63,9,4,1,0,0,15,0,0,21,24
85,9,3,1,8,0,0,0,0,7,29
109,17,3,1,9,0,0,0,0,8,31
316,11,3,2,1,0,77,1,1,97,44
67,14,3,3,0,0,0,2,1,6,31
171,13,3,3,0,0,0,19,1,26,34
72,9,4,1,0,0,18,0,0,21,21
99,9,3,1,10,0,0,0,0,6,28
222,7,3,1,2,0,60,0,0,77,37
129,13,3,2,0,0,0,5,1,27,34
82,6,2,1,8,0,0,0,0,11,32
89,14,3,1,7,0,0,0,0,9,28
121,15,2,2,2,0,2,0,0,21,45
66,15,3,2,0,0,0,0,0,3,22
84,13,3,1,6,0,0,0,0,6,30
111,15,6,2,6,0,0,0,0,0,23
83,14,3,1,8,0,0,0,0,1,22
72,9,4,1,0,0,18,0,0,20,22
83,15,3,1,5,0,0,0,0,8,29
87,15,3,1,0,0,0,0,0,20,28
91,15,3,1,4,0,0,2,1,12,37
104,12,3,1,8,0,0,0,0,20,30
104,12,3,1,9,0,0,0,0,10,29
64,11,3,2,0,0,0,4,1,2,25
110,6,2,1,8,0,0,0,0,1,20
85,10,2,2,10,0,0,0,0,22,31
110,6,2,1,6,0,0,0,0,1,21
90,9,4,1,0,0,24,0,0,25,23
143,12,3,12,0,0,0,1,1,30,42
84,10,3,1,6,0,0,0,0,6,29
88,14,3,1,4,0,0,0,0,8,35
107,13,3,1,8,0,0,0,0,44,34
74,14,3,4,0,0,0,1,1,9,24
84,10,3,1,4,0,0,0,0,4,28
96,12,3,1,9,0,0,0,0,10,28
109,8,3,1,15,0,0,0,0,0,27
87,15,3,1,0,0,0,0,0,19,29
113,10,3,2,0,0,0,9,1,6,31
96,10,3,2,5,0,0,0,0,7,31
87,20,3,1,9,0,0,0,0,6,27
200,9,3,1,7,0,50,0,0,65,32
150,11,3,2,3,0,5,2,1,5,39
108,10,3,2,0,0,0,9,1,3,28
90,8,2,1,10,0,0,0,0,20,38
229,10,2,1,6,0,64,0,0,34,31
97,9,2,1,0,0,24,0,0,29,24
111,8,3,1,12,0,0,0,0,0,24
84,15,3,1,10,0,0,0,0,0,24
96,11,3,1,8,0,0,0,0,0,25
97,13,2,1,5,0,0,0,0,0,24
210,9,3,1,4,0,58,0,0,71,33
120,10,3,1,13,0,0,1,1,5,29
91,10,3,1,12,0,0,0,0,7,32
111,11,2,1,2,0,0,0,0,0,24
67,14,3,3,0,0,0,0,0,14,29
116,15,6,2,8,0,0,0,0,0,23
81,9,4,1,0,0,21,0,0,27,21
226,10,2,1,4,0,64,0,0,28,31
97,10,3,1,9,0,0,0,0,8,29
84,12,3,1,10,0,0,0,0,10,28
87,14,3,1,6,0,0,0,0,8,27
86,13,3,1,7,0,0,0,0,8,27
88,6,2,1,9,0,0,0,0,9,28
89,20,3,1,6,0,0,0,0,6,25
65,11,2,3,0,0,0,0,0,22,32
119,11,5,2,14,0,0,0,0,15,33
94,14,3,2,4,0,0,1,1,5,34
89,14,3,2,0,0,0,5,1,6,31
88,15,3,2,12,0,0,0,0,3,25
90,10,3,1,9,0,0,0,0,6,30
153,15,2,2,4,0,3,0,0,21,51
79,15,3,3,0,0,0,1,0,26,35
99,9,4,1,0,0,27,0,0,26,23
87,20,3,4,0,0,0,0,0,25,29
123,15,6,3,1,0,0,5,1,28,42
95,14,3,1,9,0,0,0,0,6,29
107,17,3,1,10,0,0,0,0,12,30
114,7,3,2,2,0,24,0,0,39,34
98,14,3,1,6,0,0,0,0,7,32
98,11,3,1,8,0,0,1,1,8,33
98,15,3,1,8,0,0,1,1,8,35
143,13,2,1,0,0,36,0,0,30,30
87,16,6,3,1,0,0,1,1,2,30
207,7,3,1,2,0,54,0,0,66,38
142,17,3,3,3,0,8,2,1,17,41
102,14,3,2,9,0,0,0,0,8,31
117,14,3,2,10,0,0,0,0,8,29
87,15,3,1,0,0,0,0,0,22,29
68,14,3,2,0,0,0,3,1,4,29
89,12,3,1,8,0,0,0,0,10,30
115,6,3,1,19,0,0,0,0,6,33
99,14,3,2,9,0,0,0,0,8,28
99,9,4,1,0,0,27,0,0,29,24
102,13,3,2,5,0,0,1,1,17,35
84,10,3,1,8,0,0,0,0,6,27
88,14,3,2,0,0,0,1,1,8,44
96,11,5,2,9,0,0,0,0,15,31
99,9,4,1,0,0,27,0,0,34,24
97,10,3,1,9,0,0,0,0,5,29
90,6,2,1,0,0,0,0,0,3,30
65,13,2,2,1,0,0,0,0,0,21
71,19,3,4,0,0,0,0,0,3,24
81,9,4,1,0,0,21,0,0,26,26
97,8,3,1,10,0,0,0,0,6,26
115,9,2,2,17,0,0,0,0,20,27
71,19,3,4,0,0,0,0,0,3,24
67,18,3,5,0,0,0,0,0,29,27
144,12,3,11,0,0,0,1,1,30,41
86,10,6,2,5,0,0,0,0,0,23
91,13,3,1,1,0,21,0,0,25,27
72,14,3,4,2,0,0,1,1,9,27
85,10,2,2,9,0,0,0,0,6,35
273,11,3,2,1,0,62,1,1,79,49
168,15,2,3,3,0,6,0,0,27,48
104,12,3,1,8,0,0,0,0,20,31
63,9,4,1,0,0,15,0,0,21,22
133,12,3,8,0,0,0,1,1,35,39
84,14,3,1,2,0,0,0,0,7,31
111,15,3,1,8,0,0,1,1,8,33
84,15,3,1,4,0,0,2,1,6,34
147,11,2,2,4,0,6,3,1,28,39
110,23,3,6,1,0,0,1,1,3,31
89,12,3,1,6,0,0,0,0,10,26
204,7,3,1,2,0,54,0,0,72,35
96,10,3,1,4,0,0,0,0,30,34
118,6,2,1,10,0,0,0,0,1,20
105,14,3,1,10,0,0,0,0,8,27
93,13,3,9,5,0,0,0,0,8,26
85,17,3,2,10,0,0,0,0,0,24
88,9,3,1,5,0,0,2,1,17,36
83,13,3,1,7,0,0,0,0,6,30
84,14,3,1,10,0,0,0,0,8,29
89,14,3,1,8,0,0,0,0,9,31
130,6,2,1,6,0,0,0,0,1,21
111,9,3,1,9,0,0,2,2,5,29
97,8,3,1,11,0,0,0,0,0,26
103,9,5,2,2,0,2,3,1,2,32
101,16,3,1,10,0,0,0,0,7,30
136,11,3,2,16,0,0,1,1,5,33
97,17,3,1,5,0,0,0,0,0,23
149,15,3,1,12,0,0,2,1,7,34
122,6,2,1,6,0,0,0,0,1,25
116,13,2,2,5,0,0,0,0,0,25
109,16,3,1,12,0,0,0,0,7,32
139,6,2,1,2,0,32,1,1,31,38
67,15,3,3,0,0,0,2,1,8,30
74,9,4,1,0,0,18,0,0,21,21
97,6,3,1,9,0,0,0,0,4,30
218,14,3,1,1,0,62,0,0,64,30
124,12,3,10,0,0,0,1,1,33,40
99,9,4,1,0,0,27,0,0,33,23
87,15,3,1,0,0,0,0,0,20,29
128,14,3,2,13,0,0,0,0,11,33
81,23,3,3,1,0,0,0,0,0,23
92,14,3,3,0,0,0,2,1,20,35
64,18,3,3,4,0,0,0,0,0,25
120,15,3,2,1,0,22,0,0,28,34
83,13,2,4,1,0,0,1,1,3,28
89,6,2,2,5,0,0,0,0,1,24
88,10,3,1,8,0,0,0,0,6,30
98,15,3,1,1,0,0,2,1,0,28
241,10,2,2,7,0,3,7,1,52,52
99,9,4,1,0,0,27,0,0,31,25
88,15,3,1,3,0,0,0,0,8,28
87,15,3,1,0,0,0,0,0,20,27
298,9,3,1,6,0,86,0,0,104,30
88,6,3,1,9,0,0,0,0,4,31
91,15,6,2,4,0,0,0,0,0,21
85,11,3,1,7,0,0,0,0,15,29
87,15,3,3,1,0,0,4,1,16,38
91,15,3,1,4,0,0,0,0,8,27
157,12,3,14,0,0,0,1,1,34,40
119,19,6,4,11,0,0,0,0,8,28
95,9,2,2,11,0,0,0,0,19,28
111,15,6,2,8,0,0,0,0,0,23
110,10,3,2,8,0,0,1,1,7,33
64,13,2,2,1,0,0,0,0,0,22
87,15,3,1,0,0,0,0,0,21,27
189,7,2,1,2,0,16,6,1,34,37
96,14,3,2,5,0,0,0,0,9,32
139,16,6,3,2,0,0,2,1,4,36
103,12,3,2,8,0,0,0,0,30,34
151,11,3,2,16,0,0,1,1,5,31
81,30,3,2,5,0,0,0,0,0,24
124,16,6,3,2,0,0,2,1,4,33
99,9,4,1,0,0,27,0,0,31,23
93,15,3,1,4,0,0,0,0,8,28
68,19,3,2,1,0,0,0,0,4,28
86,15,3,2,0,0,0,6,1,10,30
74,14,3,4,0,0,0,1,1,9,24
78,9,4,2,0,0,18,0,0,25,29
114,13,3,1,5,0,0,3,1,0,27
64,11,3,2,0,0,0,0,0,18,26
81,9,4,1,0,0,21,0,0,23,22
98,6,3,1,10,0,0,0,0,4,32
109,8,3,1,12,0,0,0,0,0,23
111,11,5,2,15,0,0,0,0,15,30
112,11,3,1,6,0,0,1,1,22,30
93,9,3,1,13,0,0,0,0,6,29
85,15,3,1,9,0,0,0,0,5,28
87,12,2,2,9,0,0,0,0,0,24
81,20,9,3,2,0,0,1,1,3,26
95,13,3,2,1,0,0,2,1,0,24
107,10,3,2,0,0,0,9,1,4,30
96,14,3,1,9,0,0,0,0,8,31
108,13,2,2,17,0,0,0,0,6,26
81,9,4,1,0,0,21,0,0,28,25
118,13,3,1,13,0,0,0,0,8,28
103,6,2,2,7,0,0,0,0,1,23
112,14,3,1,8,0,0,0,0,8,31
229,11,6,3,1,0,60,0,0,68,37
64,11,3,2,0,0,0,4,1,2,25
106,21,3,1,8,0,0,1,1,0,37
99,17,3,1,10,0,0,0,0,5,28
97,7,3,1,12,0,0,0,0,6,29
91,12,3,1,3,0,0,0,0,28,31
129,12,3,8,0,0,0,1,1,27,40
92,14,3,1,5,0,0,0,0,6,28
67,14,3,3,0,0,0,2,1,6,31
281,11,3,2,1,0,65,1,1,85,46
72,9,4,1,0,0,18,0,0,24,26
70,14,3,15,0,0,0,0,0,14,31
119,23,3,2,1,0,0,1,1,35,36
108,11,3,1,8,0,0,1,1,8,32
105,15,3,1,8,0,0,0,0,9,29
88,14,3,2,0,0,0,5,1,5,29
115,9,2,1,0,0,31,0,0,40,26
334,11,3,2,1,0,83,1,1,93,48
120,14,3,1,12,0,0,0,0,10,30
68,14,3,1,7,0,0,0,0,2,24
89,17,3,2,12,0,0,0,0,0,22
121,6,2,1,2,0,32,0,0,31,28
92,12,2,2,10,0,0,0,0,2,25
99,9,4,1,0,0,27,0,0,31,23
147,13,6,2,0,0,38,0,0,41,29
66,9,4,1,0,0,16,0,0,21,22
105,10,3,1,8,0,0,0,0,8,31
104,13,3,1,1,0,0,3,1,0,30
84,13,3,1,1,0,15,0,0,15,30
152,15,3,1,2,0,2,2,1,2,39
112,12,3,2,11,0,0,0,0,0,24
102,15,3,1,1,0,0,2,1,0,27
94,14,3,2,9,0,0,0,0,0,30
103,6,2,2,6,0,0,0,0,1,25
89,13,6,2,0,0,0,0,0,7,28
179,12,3,18,0,0,0,1,1,26,43
87,10,3,2,0,0,0,3,1,24,35
92,16,3,1,0,0,21,0,0,26,26
80,17,3,3,0,0,0,0,0,29,31
93,10,3,1,8,0,0,0,0,5,28
87,15,3,1,0,0,0,0,0,20,27
100,16,2,1,0,0,0,0,0,0,25
83,10,2,2,12,0,0,0,0,21,29
147,22,3,7,3,0,0,1,1,4,30
90,14,3,1,6,0,0,0,0,8,31
106,17,3,1,9,0,0,0,0,0,25
72,9,4,1,0,0,18,0,0,24,26
103,7,3,1,11,0,0,0,0,6,29
101,15,3,1,5,0,0,0,0,8,28
241,10,2,2,5,0,0,9,1,51,49
123,15,6,3,1,0,0,5,1,28,41
139,9,3,1,4,0,30,0,0,37,33
93,15,2,8,0,0,0,0,0,18,38
95,9,2,2,12,0,0,0,0,20,32
70,16,3,2,5,0,0,0,0,7,27
76,15,3,4,0,0,0,1,1,3,28
129,13,3,2,0,0,0,5,1,27,33
87,15,3,1,0,0,0,0,0,21,30
94,14,3,2,0,0,0,4,1,7,35
116,16,3,3,0,0,0,0,0,10,46
134,12,3,9,0,0,0,1,1,35,43
63,9,4,1,0,0,15,0,0,22,21
99,7,3,1,12,0,0,0,0,12,31
81,9,4,1,0,0,21,0,0,27,24
89,8,3,1,11,0,0,0,0,0,26
119,14,3,2,1,0,1,6,1,6,36
89,14,3,2,0,0,0,5,1,6,30
99,9,4,1,0,0,27,0,0,31,24
91,14,3,2,5,0,0,0,0,8,28
92,14,3,3,0,0,0,2,1,20,35
84,14,3,1,8,0,0,0,0,0,23
214,10,2,1,7,0,60,0,0,28,29
103,6,3,1,13,0,0,0,0,6,30
87,15,3,3,0,0,0,1,0,26,40
153,17,3,1,17,0,0,0,0,10,33
68,14,3,2,0,0,0,3,1,6,31
144,11,2,2,2,0,6,3,1,28,38
90,6,2,1,5,0,0,0,0,8,28
110,10,3,2,0,0,0,9,1,4,29
112,9,2,3,0,0,2,3,2,15,48
88,14,3,5,1,0,0,1,1,5,33
129,13,3,2,0,0,0,5,1,27,33
91,14,3,2,6,0,0,0,0,8,30
97,8,3,1,12,0,0,0,0,0,25
149,10,3,1,18,1,0,1,1,10,34
83,10,6,2,5,0,0,0,0,0,23
88,15,2,3,0,0,0,2,1,17,34
112,9,2,2,15,0,0,0,0,18,30
183,7,3,1,2,0,48,0,0,57,35
101,11,3,2,14,0,0,0,0,1,26
72,9,4,1,0,0,18,0,0,24,26
96,11,3,2,7,0,0,2,1,3,39
90,9,4,1,0,0,24,0,0,28,23
68,15,3,3,0,0,0,2,1,7,31
89,6,3,1,9,0,0,0,0,4,32
106,14,3,2,1,0,21,0,0,24,31
94,12,3,1,10,0,0,0,0,10,30
88,10,3,1,2,0,0,0,0,40,31
87,10,2,2,0,0,0,0,0,1,29
83,12,3,2,10,0,0,0,0,21,32
95,10,6,2,8,0,0,0,0,0,25
104,13,3,2,5,0,0,1,1,17,35
83,10,2,2,11,0,0,0,0,9,31
126,9,3,1,7,0,0,0,0,18,30
93,17,3,2,13,0,0,0,0,4,28
84,10,2,2,8,0,0,0,0,11,28
91,22,3,3,0,0,2,0,0,5,24
111,9,3,1,10,0,0,0,0,1,24
129,13,3,2,0,0,0,5,1,27,33
79,15,3,3,1,0,0,3,1,4,31
101,15,3,1,4,0,0,0,0,7,30
87,6,2,1,1,0,18,1,1,18,31
87,13,4,4,3,0,0,1,1,6,32
105,7,3,1,11,0,0,0,0,6,29
104,10,3,1,13,0,0,0,0,8,31
103,11,3,1,10,0,0,0,0,8,30
90,9,4,1,0,0,24,0,0,29,24
77,23,3,4,2,0,0,1,1,3,28
72,21,6,4,0,0,0,0,0,0,25
107,11,3,1,0,0,0,0,0,14,45
107,13,3,2,6,0,0,1,1,17,33
79,15,3,3,1,0,0,3,1,4,31
72,9,4,1,0,0,18,0,0,24,26
88,7,3,1,11,0,0,0,0,11,30
125,11,3,2,8,0,0,0,0,8,31
87,15,3,1,4,0,0,0,0,8,31
92,10,2,2,1,0,0,0,0,10,45
133,10,3,1,13,0,0,1,1,5,31
92,14,3,1,7,0,0,0,0,13,31
175,16,6,4,3,0,0,5,1,11,39
104,13,3,1,11,0,0,0,0,4,28
92,14,3,1,9,0,0,0,0,11,28
90,10,3,1,13,0,0,0,0,8,28
115,15,3,2,2,0,20,0,0,28,36
92,14,3,3,0,0,0,2,1,20,35
77,20,3,3,0,0,2,0,1,7,35
71,14,3,1,8,0,0,0,0,2,23
77,14,3,3,0,0,0,2,1,16,32
66,13,6,3,0,0,0,4,1,2,26
118,11,3,1,11,0,0,0,0,0,22
254,26,3,7,4,0,3,3,1,37,45
87,15,3,1,0,0,0,0,0,21,27
88,6,2,1,2,0,0,0,0,1,24
86,10,3,2,5,0,0,2,1,21,36
94,14,3,2,0,0,0,4,1,7,35
72,21,6,4,0,0,0,0,0,0,25
92,10,3,1,4,0,0,0,0,30,33
85,10,3,1,2,0,0,0,0,35,30
38,14,0,4,0,0,0,0,0,15,21
65,11,3,2,0,0,0,0,0,18,26
90,9,4,1,0,0,24,0,0,28,22
97,15,3,2,15,0,0,0,0,3,24
129,11,5,2,16,0,0,0,0,15,35
81,9,4,1,0,0,21,0,0,26,24
117,15,3,2,2,0,20,0,0,30,35
71,19,3,4,0,0,0,0,0,3,24
99,9,4,1,0,0,27,0,0,31,26
86,6,2,1,4,0,0,0,0,8,29
92,8,3,1,11,0,0,0,0,0,22
114,10,2,2,7,0,2,5,1,14,35
68,15,6,4,1,0,0,0,0,15,33
99,9,4,1,0,0,27,0,0,31,25
87,15,3,1,0,0,0,0,0,21,27
99,9,4,1,0,0,27,0,0,34,22
98,11,2,2,8,0,0,0,0,9,28
72,14,3,4,2,0,0,1,1,9,27
98,10,2,2,9,0,0,0,0,5,34
95,15,6,2,10,0,0,0,0,0,23
169,21,3,1,17,0,18,0,0,34,42
154,11,3,2,5,0,5,2,1,5,39
232,10,2,1,7,0,64,0,0,30,31
84,9,3,1,6,0,0,0,0,5,29
88,7,3,1,8,0,0,0,0,11,27
88,14,3,1,9,0,0,0,0,17,29
81,9,4,1,0,0,21,0,0,27,24
63,9,4,1,0,0,15,0,0,19,24
68,15,3,3,0,0,0,0,1,31,27
86,15,3,2,0,0,0,6,1,10,30
113,15,6,3,17,0,0,0,0,6,29
113,9,2,3,0,0,2,3,2,19,48
86,15,3,2,0,0,0,6,1,10,30
99,9,4,1,0,0,27,0,0,30,25
95,11,2,2,5,0,0,1,1,3,27
89,14,3,1,6,0,0,1,1,15,34
81,9,4,1,0,0,21,0,0,23,23
78,15,2,2,0,0,9,1,1,10,29
224,11,3,5,4,0,35,2,1,61,46
100,9,2,2,13,0,0,0,0,19,29
106,6,2,1,2,0,2,3,1,2,33
93,15,6,2,6,0,0,0,0,0,20
89,14,3,1,7,0,0,0,0,8,27
96,12,3,1,4,0,0,0,0,28,30
95,10,2,2,11,0,0,0,0,18,30
154,12,3,14,0,0,0,1,1,41,41
343,11,3,2,1,0,86,1,1,104,46
84,14,3,1,12,0,0,0,0,13,27
105,14,3,1,7,0,0,0,0,8,28
102,7,2,1,0,0,0,8,1,15,28
90,9,4,1,0,0,24,0,0,32,25
88,6,2,2,9,0,0,0,0,3,34
83,14,3,1,9,0,0,0,0,4,28
85,10,3,1,9,0,0,0,0,5,27
99,9,4,1,0,0,27,0,0,31,24
189,17,3,2,0,0,0,12,1,9,33
81,9,4,1,0,0,21,0,0,27,25
87,15,3,3,1,0,0,4,1,16,39
101,13,3,2,0,0,9,4,1,13,42
140,7,3,1,1,0,30,0,0,44,39
72,9,4,1,0,0,18,0,0,18,24
135,12,3,10,0,0,0,1,1,29,41
93,8,3,1,10,0,0,0,0,4,28
92,14,3,3,0,0,0,2,1,20,35
99,9,4,1,0,0,27,0,0,31,24
210,9,3,1,4,0,58,0,0,72,30
177,16,6,4,3,0,0,5,1,11,41
113,13,3,1,14,0,0,0,0,12,34
87,15,3,2,13,0,0,0,0,3,25
98,14,3,1,9,0,0,0,0,8,29
91,10,3,1,7,0,0,1,1,8,29
89,13,3,1,0,0,0,4,1,13,38
76,21,6,4,0,0,0,0,0,1,25
76,15,3,4,0,0,0,1,1,3,28
138,12,3,9,0,0,0,1,1,36,42
92,10,3,1,12,0,0,0,0,7,29
90,12,2,3,0,0,0,4,1,3,29
93,13,3,9,5,0,0,0,0,8,26
81,9,4,1,0,0,21,0,0,26,26
132,12,3,9,0,0,0,1,1,27,41
112,20,3,1,11,0,0,0,0,6,28
117,14,3,2,10,0,0,0,0,10,31
72,9,4,1,0,0,18,0,0,18,24
80,20,9,3,2,0,0,1,1,3,25
84,13,2,2,10,0,0,0,0,6,26
107,14,3,2,8,0,0,0,0,8,30
87,12,3,2,0,0,0,1,1,8,32
85,20,3,1,7,0,0,0,0,6,25
102,11,3,2,16,0,0,0,0,1,25
94,8,3,1,11,0,0,0,0,6,28
87,17,3,1,5,0,0,0,0,0,22
86,10,3,1,9,0,0,0,0,8,27
71,15,3,2,1,0,3,0,0,10,30
81,20,9,3,2,0,0,1,1,3,27
95,8,3,1,12,0,0,0,0,0,24
89,12,3,1,8,0,0,0,0,4,27
64,18,3,3,0,0,0,0,0,0,22
145,13,3,1,12,0,21,0,0,28,40
145,12,3,10,0,0,0,1,1,39,41
125,13,6,2,0,0,0,0,0,6,26
120,10,3,4,8,0,1,0,0,4,25
110,6,2,2,0,0,6,3,1,12,40
102,13,3,2,14,0,0,0,0,7,30
111,13,2,2,16,0,0,0,0,8,32
89,9,5,2,4,0,0,0,0,1,22
98,12,3,2,10,0,0,0,0,0,26
68,14,3,2,0,0,0,3,1,6,31
114,15,2,2,1,0,2,0,0,13,41
99,17,3,2,16,0,0,0,0,0,22
86,11,3,1,8,0,0,0,0,14,30
95,13,3,2,3,0,0,0,0,0,24
130,13,3,1,15,0,0,0,0,2,27
99,9,4,1,0,0,27,0,0,32,25
143,11,3,1,18,0,0,0,0,14,34
64,11,3,2,0,0,0,0,0,18,26
110,10,2,2,12,0,0,0,0,9,35
90,10,3,2,0,0,0,3,1,29,33
97,14,3,2,6,0,0,0,0,8,27
170,13,3,3,0,0,0,19,1,25,36
95,6,2,1,6,0,0,0,0,9,32
129,7,3,1,2,0,30,0,0,41,34
102,13,3,4,3,0,0,1,1,3,30
123,13,3,2,0,0,15,4,1,21,40
94,15,2,2,1,0,2,0,0,15,40
94,15,3,2,0,0,21,0,0,19,31
87,8,3,1,9,0,0,0,0,0,24
90,11,3,1,8,0,0,0,0,0,25
90,9,4,1,0,0,24,0,0,26,23
149,14,3,2,0,0,33,0,0,39,33
85,10,3,1,4,0,0,0,0,4,30
90,9,4,1,0,0,24,0,0,33,24
107,10,3,2,0,0,0,9,1,5,29
143,16,6,3,1,0,0,4,1,7,42
106,10,3,2,0,0,0,9,1,4,29
90,9,4,1,0,0,24,0,0,29,24
81,9,4,1,0,0,21,0,0,26,22
90,17,3,2,13,0,0,0,0,0,22
69,18,3,3,5,0,0,0,0,0,23
123,15,3,1,1,0,1,2,1,2,35
80,14,3,1,6,0,0,0,0,1,25
72,21,6,4,0,0,0,0,0,0,25
90,9,4,1,0,0,24,0,0,28,25
271,11,3,2,1,0,62,1,1,88,45
102,11,3,1,10,0,0,0,0,20,36
117,14,3,1,12,0,0,0,0,8,30
98,13,2,2,14,0,0,0,0,6,27
84,11,3,1,8,0,0,0,0,0,24
83,14,3,1,11,0,0,0,0,9,28
110,11,3,1,10,0,0,0,0,14,32
123,13,3,2,0,0,0,5,1,21,34
91,8,3,1,8,0,0,0,0,6,27
192,7,3,1,2,0,51,0,0,63,33
83,10,3,2,1,0,0,1,1,9,34
98,15,3,1,9,0,0,0,0,10,32
109,15,3,1,13,0,0,0,0,6,31
86,14,3,1,7,0,0,0,0,7,27
102,15,2,3,1,0,5,0,0,18,38
90,9,4,1,0,0,24,0,0,29,24
112,9,2,2,15,0,0,0,0,25,31
79,15,3,2,0,0,0,4,0,10,31
112,12,3,2,11,0,0,0,0,17,34
67,14,3,2,0,0,0,4,1,7,33
110,7,3,1,11,0,0,0,0,8,29
116,15,6,2,7,0,0,0,0,0,23
88,13,6,2,0,0,0,0,0,5,25
114,17,3,3,6,0,2,1,1,11,35
72,9,4,1,0,0,18,0,0,21,24
