URLLength,HostLength,TLDLength,DotCount,DashCount,@Count,%Count,=Count,?Count,DigitCount,UniqueCharCount,URLType
87,8,3,1,8,0,0,0,0,0,23,0
131,12,3,9,0,0,0,1,1,29,41,0
69,14,3,8,2,0,0,1,1,12,29,1
97,12,3,2,10,0,0,0,0,0,25,0
129,13,3,2,0,0,0,5,1,27,34,0
107,8,3,1,13,0,0,0,0,6,30,0
171,12,3,15,0,0,0,1,1,34,44,0
109,9,2,2,15,0,0,0,0,19,27,0
99,9,4,1,0,0,27,0,0,31,24,1
134,8,3,1,17,0,0,0,0,1,26,0
87,15,3,1,0,0,0,0,0,22,29,0
66,11,3,2,0,0,0,4,1,2,25,1
88,15,3,1,4,0,0,0,0,8,31,0
94,14,3,1,8,0,0,0,0,8,30,0
84,15,3,1,8,0,0,0,0,5,29,0
121,14,3,3,0,0,0,0,0,14,54,1
130,14,3,2,4,0,2,6,1,10,37,1
86,10,3,2,6,0,0,0,0,0,23,0
93,10,3,1,4,0,0,0,0,30,35,0
86,10,3,1,6,0,0,0,0,6,29,0
98,14,3,2,7,0,0,0,0,9,29,0
96,6,3,1,9,0,0,0,0,4,34,0
87,10,3,2,10,0,0,0,0,7,28,0
104,10,2,1,3,0,4,1,1,13,38,0
71,19,3,4,0,0,0,0,0,3,24,1
81,9,4,1,0,0,21,0,0,30,24,1
99,16,2,1,0,0,0,0,0,0,25,1
92,10,3,1,4,0,0,0,0,4,29,0
117,18,6,5,10,0,0,0,0,10,27,0
76,14,2,2,5,0,0,0,0,4,28,1
89,13,3,1,8,0,0,0,0,2,22,0
88,10,2,1,6,0,0,1,1,6,32,0
97,15,3,1,0,0,0,2,1,0,27,0
91,15,3,1,8,0,0,0,0,2,26,0
145,12,3,10,0,0,0,1,1,26,40,0
65,10,3,1,0,0,0,3,1,5,30,1
76,16,3,2,5,0,0,0,0,12,28,1
83,13,3,3,2,0,4,1,1,4,29,0
80,14,3,3,0,0,0,1,1,20,35,1
83,10,2,2,5,0,0,0,0,5,30,0
134,12,3,9,0,0,0,1,1,30,43,0
222,7,3,1,2,0,60,0,0,77,37,0
93,15,3,1,3,0,0,0,0,8,28,0
66,16,3,3,5,0,0,0,0,16,27,1
115,14,3,1,11,0,0,0,0,11,32,0
136,6,3,1,15,0,0,0,0,4,36,0
115,15,3,1,14,0,0,0,0,0,24,0
94,9,3,1,1,0,20,0,0,26,30,0
104,10,3,2,0,0,0,4,1,11,34,0
59,28,3,2,0,0,0,0,0,0,22,1
72,9,4,1,0,0,18,0,0,24,26,1
91,10,3,1,11,0,0,0,0,5,30,0
86,20,3,1,8,0,0,0,0,7,28,0
93,15,2,2,1,0,0,0,0,14,39,0
92,11,3,1,10,0,0,0,0,10,27,0
194,9,3,1,5,0,52,0,0,67,31,0
112,12,3,1,9,0,0,0,0,10,31,0
99,9,4,1,0,0,27,0,0,35,24,1
74,14,3,4,0,0,0,1,1,9,24,1
90,9,4,1,0,0,24,0,0,29,25,1
72,9,4,1,0,0,18,0,0,22,22,1
174,12,3,17,0,0,0,1,1,37,42,0
92,13,3,2,1,0,6,3,1,8,27,0
132,16,6,3,2,0,0,2,1,4,37,0
89,9,2,1,0,0,21,1,1,22,32,0
101,12,3,1,8,0,0,0,0,10,30,0
90,15,3,1,9,0,0,0,0,5,28,0
139,16,6,3,2,0,0,2,1,4,36,0
99,12,2,1,0,0,25,0,0,25,25,0
126,15,3,1,13,0,0,2,1,9,38,0
86,15,3,1,5,0,0,2,1,11,36,0
113,10,3,2,0,0,0,9,1,6,31,0
91,14,3,1,7,0,0,0,0,15,32,0
91,10,3,1,8,0,0,0,0,6,30,0
106,15,6,2,7,0,0,0,0,1,27,0
231,9,2,2,0,0,16,3,1,33,39,0
326,11,3,2,1,0,80,1,1,107,50,0
90,9,4,1,0,0,24,0,0,28,22,1
285,10,2,2,7,0,1,9,1,63,57,0
99,9,4,1,0,0,27,0,0,26,22,1
113,13,2,2,19,0,0,0,0,8,28,0
86,14,3,2,1,0,15,0,0,15,29,1
111,9,5,2,6,0,0,0,0,1,24,0
238,14,3,1,2,0,68,0,0,60,30,1
103,11,3,1,11,0,0,0,0,10,32,0
101,15,3,1,6,0,0,1,1,10,36,0
87,15,3,1,0,0,0,0,0,21,29,0
82,25,2,3,1,0,0,1,1,19,35,1
101,15,2,2,0,0,0,0,0,10,37,0
105,10,3,1,12,0,0,0,0,6,31,0
67,18,3,3,1,0,0,0,0,3,27,1
83,9,4,1,0,0,21,0,0,25,23,1
88,14,3,2,0,0,0,5,1,5,30,1
271,11,3,2,1,0,62,1,1,79,48,0
88,13,3,1,0,0,0,0,0,28,29,0
87,15,3,1,0,0,0,0,0,18,27,0
95,12,3,1,8,0,0,0,0,10,30,0
84,16,3,1,9,0,0,0,0,7,30,0
84,12,3,2,0,0,0,1,1,8,29,0
176,21,3,1,17,0,18,1,1,35,45,0
138,12,3,11,0,0,0,1,1,33,42,0
99,25,3,6,3,0,0,1,1,4,31,1
151,12,3,13,0,0,0,1,1,30,41,0
99,9,4,1,0,0,27,0,0,31,26,1
169,12,3,2,23,0,0,0,0,11,33,0
98,11,3,2,9,0,0,0,0,10,31,0
115,7,3,1,13,0,0,0,0,8,27,0
88,14,3,1,6,0,0,0,0,8,27,0
97,9,2,1,0,0,24,0,0,23,25,0
113,10,3,2,0,0,0,9,1,6,30,0
132,13,3,1,18,0,0,0,0,0,24,0
66,13,3,3,0,0,0,2,1,3,31,1
99,9,4,1,0,0,27,0,0,34,24,1
111,11,3,1,11,0,0,1,1,8,31,0
143,12,3,12,0,0,0,1,1,26,43,0
105,14,3,2,9,0,0,0,0,8,32,0
73,21,6,4,0,0,0,0,0,0,25,1
81,9,4,1,0,0,21,0,0,26,26,1
87,15,3,1,0,0,0,0,0,22,28,0
120,9,5,2,2,0,2,4,1,3,32,0
64,15,3,2,0,0,0,0,0,0,22,1
125,7,2,1,0,0,0,8,1,15,32,0
93,17,3,3,6,0,2,1,1,10,33,0
87,15,3,1,0,0,0,0,0,21,28,0
108,17,3,1,7,0,0,0,0,0,23,0
107,13,3,1,8,0,0,0,0,43,34,0
64,14,2,5,1,0,0,1,1,4,26,1
116,8,3,1,11,0,0,0,0,6,28,0
81,14,3,1,7,0,0,0,0,4,26,1
85,11,3,1,6,0,0,0,0,8,30,0
92,10,3,1,4,0,0,0,0,30,33,0
90,9,4,1,0,0,24,0,0,31,23,1
104,15,6,3,16,0,0,0,0,8,28,0
72,21,6,4,0,0,0,0,0,0,25,1
114,15,3,1,9,0,0,1,1,12,32,0
73,12,2,3,0,0,0,0,0,17,29,1
87,15,3,1,0,0,0,0,0,22,28,0
129,14,3,2,14,0,0,0,0,8,30,0
84,15,3,1,4,0,0,0,0,8,28,0
100,10,3,1,11,0,0,0,0,5,29,0
91,12,2,1,0,0,20,0,0,20,26,0
99,15,3,1,4,0,0,0,0,7,28,0
86,13,2,2,11,0,0,0,0,6,26,0
90,13,3,2,0,0,6,4,1,13,39,0
97,9,5,2,4,0,0,0,0,1,24,0
123,15,6,3,1,0,0,5,1,28,43,0
95,15,3,2,0,0,0,4,1,5,35,1
87,15,3,1,0,0,0,0,0,19,29,0
69,14,3,3,0,0,0,0,0,29,31,1
99,9,4,1,0,0,27,0,0,35,23,1
119,15,3,1,14,0,0,0,0,6,31,0
139,12,3,9,0,0,0,1,1,27,42,0
93,17,6,3,10,0,0,0,0,9,28,0
81,9,4,1,0,0,21,0,0,27,25,1
86,15,2,1,0,0,0,0,0,12,37,0
123,9,2,2,18,0,0,0,0,19,29,0
89,15,3,1,5,0,0,1,1,10,35,0
63,9,4,1,0,0,15,0,0,22,21,1
107,16,3,3,0,0,0,6,1,3,38,1
188,16,6,5,3,0,0,5,1,13,45,0
95,8,3,1,12,0,0,0,0,2,26,0
93,8,3,1,11,0,0,0,0,6,29,0
125,16,6,3,2,0,0,2,1,4,37,0
95,8,3,1,11,0,0,0,0,2,25,0
66,9,4,1,0,0,16,0,0,21,24,1
151,11,3,2,9,0,0,0,0,8,31,0
138,13,3,1,15,0,0,0,0,0,26,0
96,9,2,2,12,0,0,0,0,19,28,0
96,17,3,1,8,0,0,0,0,12,29,0
135,13,3,5,0,0,0,6,1,28,36,0
90,13,6,2,0,0,0,0,0,7,28,0
104,7,2,1,0,0,0,8,1,15,30,0
88,10,3,1,4,0,0,0,0,4,28,0
379,11,3,2,1,0,98,1,1,119,50,0
81,9,4,1,0,0,21,0,0,27,22,1
87,6,3,1,9,0,0,0,0,4,36,0
98,14,3,2,6,0,0,0,0,8,28,0
99,12,3,1,12,0,0,0,0,0,22,0
92,6,3,1,10,0,0,0,0,4,30,0
69,18,2,3,4,0,0,0,0,0,23,1
89,13,3,1,10,0,0,0,0,3,28,0
60,27,2,4,0,0,0,0,0,0,22,1
83,9,3,1,5,0,0,0,0,6,30,0
87,9,5,2,2,0,0,0,0,1,20,0
75,9,4,1,0,0,19,0,0,26,22,1
134,14,3,1,12,0,0,0,0,8,31,0
100,14,3,2,0,0,24,0,0,23,29,1
140,12,3,9,0,0,0,1,1,33,43,0
112,6,2,1,6,0,0,0,0,1,23,0
119,11,3,2,13,0,0,4,1,2,39,0
129,11,3,2,10,0,0,1,1,5,31,0
101,12,3,1,5,0,2,2,1,2,38,0
86,9,2,1,1,0,20,0,0,20,26,0
90,9,4,1,0,0,24,0,0,31,26,1
73,17,3,4,0,0,0,2,0,30,35,1
92,8,3,1,11,0,0,0,0,2,27,0
111,15,2,13,0,0,0,0,0,17,39,0
85,9,3,3,0,0,5,1,1,7,28,0
63,9,4,1,0,0,15,0,0,21,24,1
112,9,3,1,12,0,0,1,1,0,26,0
87,10,3,1,6,1,0,1,1,7,32,0
96,12,3,1,7,0,0,0,0,10,30,0
106,10,3,2,0,0,0,9,1,3,30,0
98,12,3,1,13,0,0,0,0,12,32,0
81,13,3,2,1,0,0,8,1,17,31,1
88,13,3,3,0,0,0,3,1,3,31,1
115,15,3,2,2,0,20,0,0,32,32,0
90,9,4,1,0,0,24,0,0,33,23,1
91,13,3,1,9,0,0,0,0,0,24,0
81,9,4,1,0,0,21,0,0,27,24,1
63,9,4,1,0,0,15,0,0,18,20,1
106,10,2,2,7,0,2,4,1,9,34,0
85,16,3,2,8,0,0,0,0,0,24,0
88,6,3,1,10,0,0,0,0,6,30,0
104,12,6,3,4,0,0,0,0,0,26,0
99,9,4,1,0,0,27,0,0,32,25,1
103,7,3,1,12,0,0,0,0,6,29,0
113,14,3,1,14,0,0,0,0,8,29,0
123,15,6,3,1,0,0,5,1,28,43,0
84,16,3,5,0,0,0,0,0,27,33,1
92,12,3,1,9,0,0,0,0,7,30,0
101,7,3,1,11,0,0,0,0,6,28,0
86,8,3,1,10,0,0,0,0,6,27,0
97,12,3,2,10,0,0,0,0,0,23,0
84,7,2,1,9,0,0,0,0,8,27,0
185,12,3,16,0,0,0,1,1,33,41,0
91,14,3,1,9,0,0,0,0,8,30,0
100,9,2,1,0,0,0,0,0,5,28,0
87,15,2,1,0,0,0,0,0,14,35,0
301,11,3,2,1,0,71,1,1,91,49,0
121,18,3,1,15,0,0,0,0,7,31,0
88,6,2,1,2,0,0,0,0,1,23,0
97,18,4,2,1,0,0,6,1,6,30,0
170,13,2,2,33,0,0,0,0,8,30,0
92,12,3,2,9,0,0,0,0,0,26,0
97,9,2,1,0,0,0,0,0,7,29,0
64,10,3,1,0,0,0,3,1,4,30,1
71,15,3,2,1,0,3,0,0,10,30,1
88,14,3,1,7,0,0,0,0,1,25,1
387,9,3,1,10,0,114,0,0,124,32,0
113,14,6,2,8,0,0,0,0,0,25,0
105,10,2,2,13,0,0,0,0,23,33,0
119,10,2,2,8,0,2,4,1,13,36,0
99,6,2,1,8,0,0,0,0,9,31,1
105,11,2,2,9,0,0,0,0,6,27,0
125,12,3,8,0,0,0,1,1,29,38,0
104,10,3,1,11,0,0,0,0,6,29,0
125,11,5,2,12,0,0,0,0,15,34,0
115,15,3,2,2,0,20,0,0,28,32,0
87,15,3,1,0,0,0,0,0,22,29,0
91,23,3,3,0,0,0,0,0,0,25,1
94,6,2,1,6,0,0,0,0,1,23,0
69,15,3,2,0,0,0,3,1,7,31,1
72,9,4,1,0,0,18,0,0,27,24,1
81,9,4,1,0,0,21,0,0,27,22,1
90,8,3,1,9,0,0,0,0,2,26,0
88,6,2,1,9,0,0,0,0,9,28,1
88,10,3,1,4,0,0,0,0,30,33,0
151,12,3,12,0,0,0,1,1,27,42,0
84,11,3,1,0,0,7,1,1,15,29,0
67,14,3,2,0,0,0,4,1,7,33,1
67,12,3,2,7,0,0,0,0,17,26,1
99,9,5,2,2,0,2,3,1,2,30,0
86,10,3,2,0,0,0,6,1,2,24,0
115,9,2,1,0,0,0,0,0,7,27,0
58,28,3,3,0,0,0,0,0,0,24,1
91,14,3,3,6,0,0,0,0,8,28,0
93,11,3,1,10,0,0,0,0,10,33,0
87,15,3,1,0,0,0,0,0,20,27,0
102,15,2,2,1,0,6,0,0,29,37,0
133,18,6,4,11,0,0,0,0,8,29,0
106,10,3,2,0,0,0,9,1,4,28,0
115,46,3,9,0,0,9,1,1,15,37,1
147,7,3,1,2,0,36,0,0,45,35,0
84,20,3,1,8,0,0,0,0,6,26,0
52,27,3,2,0,0,0,0,0,2,24,1
87,12,3,6,2,0,0,1,1,5,33,1
84,9,4,1,0,0,22,0,0,27,23,1
264,11,3,2,1,0,59,1,1,73,47,0
81,13,3,2,1,0,0,8,1,17,30,1
84,18,3,6,1,0,0,1,1,3,27,1
99,9,4,1,0,0,27,0,0,29,26,1
125,13,6,2,0,0,0,0,0,9,31,0
71,9,3,2,0,0,0,5,1,8,31,1
103,19,6,4,5,0,0,1,1,10,30,0
164,13,3,2,0,0,27,3,1,22,40,0
72,15,6,4,0,0,0,0,0,16,35,1
71,9,3,2,0,0,0,5,1,8,31,1
100,11,5,2,12,0,0,0,0,15,28,0
87,9,2,1,0,0,18,0,0,23,30,0
94,19,2,3,0,0,2,1,1,17,34,0
103,9,2,2,15,0,0,0,0,20,29,0
162,12,3,15,0,0,0,1,1,34,38,0
96,13,4,1,14,0,0,0,0,4,29,0
89,14,3,2,0,0,0,5,1,6,30,1
71,9,3,2,0,0,0,5,1,8,31,1
171,12,3,15,0,0,0,1,1,28,41,0
86,15,3,1,9,0,0,0,0,5,31,0
103,13,3,2,0,0,9,4,1,14,39,0
84,15,3,2,9,0,6,0,0,13,30,0
93,10,3,2,9,0,0,0,0,5,27,0
96,14,3,1,6,0,0,0,0,6,26,0
91,14,3,1,8,0,0,0,0,8,30,0
91,12,3,1,8,0,0,0,0,6,27,0
106,16,3,1,9,0,0,0,0,7,29,0
96,9,3,1,6,0,0,1,1,1,26,0
98,15,2,2,0,0,0,0,0,13,34,0
87,15,3,1,0,0,0,0,0,22,28,0
157,7,3,1,3,0,36,0,0,56,35,0
84,7,3,1,11,0,0,0,0,8,29,0
76,15,3,4,0,0,0,1,1,3,28,1
115,15,6,3,16,0,0,0,0,12,33,0
120,15,3,1,13,0,0,0,0,10,30,0
115,7,3,1,15,0,0,0,0,6,28,0
81,9,4,1,0,0,21,0,0,26,25,1
65,14,3,1,1,0,0,0,0,0,22,1
90,9,4,1,0,0,24,0,0,29,24,1
84,15,2,1,0,0,0,0,0,10,34,0
81,9,4,1,0,0,21,0,0,28,21,1
110,12,3,1,11,0,0,0,0,10,31,0
120,14,3,3,6,0,0,0,0,8,29,0
98,15,3,1,12,0,0,0,0,0,26,0
135,12,3,8,0,0,0,1,1,34,41,0
64,14,3,1,5,0,0,0,0,1,22,1
105,22,3,6,1,0,0,1,1,3,28,1
109,10,3,1,9,0,0,0,0,12,30,0
154,6,2,1,12,0,0,0,0,1,20,0
101,17,3,3,6,0,2,1,1,10,35,0
109,10,3,1,10,0,0,0,0,6,30,0
137,10,3,1,18,0,0,1,1,11,32,0
81,20,9,3,2,0,0,1,1,3,27,1
111,10,3,2,0,0,0,9,1,5,32,0
137,15,2,2,2,0,8,0,0,24,48,0
101,15,3,1,8,0,0,0,0,6,29,0
89,12,3,2,11,0,0,0,0,0,27,0
280,11,3,2,1,0,65,1,1,90,48,0
87,15,3,1,0,0,0,0,0,24,27,0
167,15,6,2,16,0,0,0,0,0,22,0
120,17,3,1,11,0,0,0,0,8,31,0
87,15,3,3,1,0,0,4,1,16,38,1
156,13,3,1,20,0,0,0,0,0,25,0
99,14,3,1,6,0,0,0,0,8,32,0
81,9,4,1,0,0,21,0,0,26,26,1
102,10,3,1,9,0,0,0,0,13,30,0
149,17,3,3,5,0,8,2,1,17,42,0
119,13,3,5,0,0,0,4,1,29,36,0
97,12,3,1,8,0,0,0,0,10,30,0
98,18,3,1,7,0,0,0,0,7,30,0
104,10,3,2,0,0,0,9,1,3,30,0
106,12,3,2,12,0,0,0,0,11,33,0
112,14,3,1,13,0,0,0,0,11,28,0
72,14,3,3,0,0,0,0,0,22,30,1
90,13,6,2,0,0,0,0,0,7,26,0
69,15,3,2,0,0,0,3,1,4,31,1
95,15,3,2,0,0,0,4,1,5,35,1
148,11,3,1,16,0,0,0,0,0,24,0
105,15,2,2,1,0,0,0,0,18,39,0
113,11,3,1,11,0,0,0,0,0,26,0
184,15,6,2,16,0,0,0,0,1,26,0
81,9,4,1,0,0,21,0,0,22,21,1
125,8,3,1,14,0,0,0,0,0,26,0
100,14,3,1,6,0,0,0,0,7,30,0
66,25,3,2,4,0,0,0,0,0,22,1
98,10,2,2,2,0,0,0,0,10,44,0
86,14,3,3,1,0,0,0,0,0,23,0
137,10,3,2,13,0,0,1,1,12,33,0
173,9,3,1,3,0,46,0,0,48,31,0
95,15,2,2,0,0,0,0,0,13,37,0
109,11,3,2,9,0,0,0,0,5,30,0
94,8,3,1,10,0,0,0,0,6,30,0
99,9,4,1,0,0,27,0,0,32,25,1
117,15,2,2,1,0,2,0,0,17,45,0
111,10,3,2,0,0,0,9,1,5,32,0
67,14,3,3,0,0,0,2,1,6,31,1
66,15,3,2,0,0,0,0,0,3,22,1
92,10,2,2,7,0,0,0,0,14,29,0
118,9,3,1,1,0,30,0,0,31,28,0
144,14,3,2,15,0,0,0,0,9,32,0
67,13,3,2,0,0,0,0,0,11,27,1
94,17,3,2,14,0,0,0,0,0,23,0
124,17,3,1,15,0,0,0,0,8,30,0
111,11,3,1,6,0,0,1,1,22,31,0
86,12,3,2,0,0,0,4,1,10,30,0
140,6,2,1,8,0,0,0,0,1,21,0
63,9,4,1,0,0,15,0,0,21,21,1
91,10,2,2,10,0,0,0,0,14,29,0
95,14,3,1,8,0,0,0,0,15,34,0
108,15,2,3,1,0,4,0,0,16,43,0
338,9,3,1,12,0,98,0,0,113,32,0
140,13,3,5,0,0,0,6,1,28,37,0
114,13,3,1,11,0,0,0,0,0,24,0
98,13,2,1,10,0,0,0,0,7,28,0
86,12,3,1,4,0,0,0,0,8,32,0
85,13,3,1,0,0,21,0,0,25,26,1
92,12,2,2,10,0,0,0,0,2,26,0
136,12,3,9,0,0,0,1,1,34,42,0
93,12,3,5,3,0,0,1,1,3,31,1
91,16,2,3,2,0,2,1,1,19,37,0
91,10,3,2,6,0,0,0,0,7,30,0
149,14,3,2,16,0,0,0,0,10,33,0
84,10,2,2,6,0,0,0,0,4,33,0
102,10,3,1,9,0,0,0,0,12,30,0
84,15,6,2,5,0,0,0,0,1,22,0
115,15,2,2,0,0,8,0,0,30,43,0
81,9,4,1,0,0,21,0,0,26,23,1
88,11,3,1,9,0,0,0,0,8,28,0
90,9,4,1,0,0,24,0,0,27,25,1
92,10,2,2,1,0,0,0,0,10,45,0
254,11,3,2,1,0,56,1,1,65,48,0
70,21,3,3,0,0,0,0,0,17,33,1
112,11,5,2,11,0,0,0,0,15,32,0
128,14,3,1,9,0,0,0,0,8,32,0
111,7,3,1,17,0,0,0,0,8,31,0
103,14,3,2,11,0,0,0,0,15,32,0
87,15,3,1,0,0,0,0,0,17,27,0
90,13,3,2,0,0,6,4,1,13,39,0
95,11,3,1,9,0,0,0,0,8,28,0
78,14,3,3,1,0,0,3,1,6,32,1
137,10,3,1,13,0,0,0,0,6,29,0
108,11,3,2,9,0,0,0,0,6,30,0
97,8,3,1,15,0,0,0,0,6,29,0
89,15,6,3,12,0,0,0,0,10,28,0
99,15,3,1,4,0,0,0,0,8,29,0
125,15,6,2,9,0,0,0,0,1,22,0
120,10,2,2,8,0,2,4,1,11,33,0
98,11,5,2,14,0,0,0,0,15,32,0
95,9,3,2,3,0,0,1,1,10,29,0
46,11,2,2,0,0,0,0,0,0,23,1
83,11,3,1,4,0,0,0,0,0,21,0
110,10,3,2,0,0,0,9,1,4,28,0
73,14,3,2,0,0,0,3,1,0,26,1
141,11,3,2,14,0,0,1,1,5,32,0
81,9,4,1,0,0,21,0,0,27,23,1
85,14,3,1,0,0,0,0,0,0,24,0
111,13,3,1,16,0,0,0,0,0,26,0
81,9,4,1,0,0,21,0,0,24,24,1
126,13,3,1,14,0,0,0,0,4,31,0
108,15,3,1,10,0,0,0,0,6,28,0
124,11,3,2,11,0,0,0,0,5,27,0
84,18,3,6,1,0,0,1,1,3,27,1
127,14,5,4,0,0,7,2,1,10,46,0
60,27,3,2,0,0,0,0,0,0,19,1
85,10,3,2,0,0,0,3,1,24,35,0
156,7,3,1,2,0,39,0,0,59,35,0
156,12,3,13,0,0,0,1,1,36,42,0
110,10,2,2,4,0,0,0,0,19,43,0
94,11,3,1,10,0,0,0,0,10,32,0
110,16,3,3,0,0,0,7,1,6,38,1
67,23,3,3,0,0,0,0,0,0,23,1
91,10,3,1,0,0,0,0,0,5,27,0
70,18,2,2,1,0,0,0,0,20,32,1
113,10,2,2,16,0,0,0,0,13,33,0
114,15,3,1,10,0,0,0,0,6,31,0
123,15,6,3,1,0,0,5,1,28,41,0
73,21,6,3,1,0,0,0,0,2,25,1
85,11,3,1,10,0,0,0,0,10,32,0
90,10,3,2,0,0,0,3,1,5,44,0
88,14,3,1,9,0,0,0,0,8,27,0
74,14,3,4,0,0,0,1,1,9,24,1
81,9,4,1,0,0,21,0,0,22,21,1
69,21,6,3,0,0,0,1,1,2,25,1
131,13,6,2,0,0,0,0,0,6,28,0
72,9,4,1,0,0,18,0,0,20,22,1
102,10,3,1,10,0,0,0,0,6,29,0
185,11,2,3,7,0,7,3,1,30,40,0
98,14,3,1,10,0,0,0,0,10,33,0
110,10,3,2,0,0,0,9,1,3,29,0
80,14,3,3,0,0,0,1,1,20,35,1
135,11,5,2,14,0,0,0,0,15,33,0
189,7,2,1,2,0,16,6,1,34,38,0
73,21,6,3,2,0,0,0,0,1,24,1
93,10,2,2,0,0,0,2,1,31,35,0
115,14,3,2,9,0,0,0,0,16,31,0
132,12,3,1,12,0,0,0,0,10,30,0
183,10,2,2,4,0,0,6,1,45,43,0
107,14,3,1,9,0,0,0,0,12,33,0
91,10,2,2,8,0,0,0,0,6,34,0
104,15,3,1,10,0,0,0,0,0,25,0
92,15,6,3,12,0,0,0,0,6,26,0
121,7,3,2,3,0,0,1,1,4,29,0
113,6,2,1,8,0,0,0,0,12,30,0
103,13,2,2,15,0,0,0,0,6,27,0
87,17,3,2,12,0,0,0,0,0,23,0
88,10,3,1,9,0,0,0,0,4,26,0
272,9,3,1,9,0,76,0,0,92,30,0
92,10,3,1,8,0,0,0,0,6,28,0
84,10,3,1,4,0,0,0,0,4,29,0
98,12,3,1,10,0,0,0,0,11,32,0
101,11,3,1,10,0,0,0,0,14,30,0
81,14,3,1,10,0,0,0,0,2,25,1
108,15,3,1,1,0,0,2,1,0,29,0
134,12,3,9,0,0,0,1,1,23,42,0
105,6,2,2,13,0,0,0,0,2,31,0
387,9,3,1,12,0,114,0,0,132,34,0
67,13,3,2,0,0,0,0,0,11,28,1
81,9,4,1,0,0,21,0,0,22,22,1
90,10,3,1,5,0,0,0,0,30,34,0
108,13,3,2,6,0,0,1,1,17,36,0
64,11,3,2,0,0,0,4,1,2,25,1
120,10,3,1,16,0,0,0,0,7,31,0
89,6,2,1,7,0,0,0,0,8,31,0
65,11,3,2,0,0,0,0,0,18,26,1
65,10,3,1,0,0,0,3,1,5,31,1
90,11,3,1,8,0,0,0,0,0,24,0
103,12,3,1,14,0,0,0,0,12,32,0
186,16,6,4,3,0,0,5,1,9,44,0
63,9,4,1,0,0,15,0,0,22,21,1
135,13,3,5,0,0,0,6,1,28,36,0
93,13,3,9,5,0,0,0,0,8,26,1
102,7,3,1,12,0,0,0,0,6,28,0
90,7,3,1,10,0,0,0,0,7,28,0
120,15,3,2,1,0,22,0,0,35,35,0
100,15,6,3,16,0,0,0,0,6,26,0
90,9,4,1,0,0,24,0,0,32,22,1
81,23,3,1,0,0,15,1,1,18,31,1
102,12,3,2,12,0,0,0,0,0,23,0
103,15,3,2,0,0,0,5,0,10,37,1
86,17,3,2,6,0,0,0,0,8,27,0
84,15,3,1,3,0,0,0,0,7,32,0
92,25,3,5,1,0,0,1,1,3,27,1
98,12,2,2,3,0,0,0,0,7,33,0
110,13,6,2,0,0,0,0,0,6,27,0
171,13,3,3,0,0,0,19,1,26,36,1
157,15,3,1,1,0,4,2,1,7,41,0
106,15,2,2,1,0,4,0,0,20,41,0
99,10,3,1,11,0,0,0,0,11,31,0
101,13,2,2,15,0,0,0,0,6,29,0
69,21,6,3,1,0,0,0,0,1,24,1
92,13,6,3,13,0,0,0,0,11,29,0
112,13,6,2,0,0,0,0,0,6,27,0
110,11,3,2,8,0,0,0,0,6,31,0
106,15,3,1,4,0,0,0,0,8,29,0
83,9,3,2,6,0,0,0,0,6,27,0
180,16,6,4,3,0,0,5,1,9,41,0
93,10,3,1,7,0,0,0,0,6,28,0
112,8,2,1,13,0,0,0,0,15,40,0
90,13,2,1,5,0,0,1,1,8,29,0
96,15,6,3,2,0,0,0,0,1,27,0
66,15,3,2,0,0,0,0,0,3,22,1
106,12,3,2,0,0,0,8,1,3,29,1
111,14,2,4,0,0,0,2,1,31,34,0
138,15,6,3,2,0,0,5,1,42,37,0
83,10,6,2,5,0,0,0,0,0,25,0
76,14,2,2,5,0,0,0,0,4,28,1
87,15,3,1,0,0,0,0,0,20,28,0
136,11,3,1,15,0,0,0,0,14,31,0
83,12,3,1,10,0,0,0,0,10,29,0
110,13,6,3,15,0,0,0,0,7,27,0
98,6,3,1,11,0,0,0,0,4,33,0
141,9,3,1,2,0,36,0,0,39,30,0
95,14,3,1,7,0,0,0,0,9,30,0
232,10,2,1,6,0,64,0,0,40,28,0
56,27,3,2,0,0,0,0,0,0,21,1
115,17,3,1,12,0,0,0,0,9,31,0
83,10,3,1,1,1,0,1,1,7,30,0
77,20,3,3,0,0,2,0,1,7,34,1
100,15,2,7,0,0,0,0,0,14,37,0
148,14,3,2,11,0,0,0,0,8,33,0
73,30,3,2,4,0,0,0,0,0,23,1
99,13,2,2,0,0,0,0,0,6,29,0
115,46,3,9,0,0,9,1,1,15,37,1
68,12,3,3,0,0,0,0,1,20,29,1
84,12,3,1,5,0,0,0,0,3,24,0
131,12,3,9,0,0,0,1,1,35,41,0
201,9,3,1,6,0,52,0,0,64,33,0
81,9,4,1,0,0,21,0,0,27,21,1
150,12,3,12,0,0,0,1,1,28,41,0
87,15,3,1,0,0,0,0,0,21,28,0
84,13,3,1,1,0,15,0,0,18,29,0
86,9,3,2,0,0,0,5,1,11,32,0
93,17,3,1,9,0,0,0,0,8,29,0
151,11,5,2,19,0,0,0,0,15,34,0
88,12,3,2,0,0,0,1,1,8,28,0
87,15,3,1,0,0,0,0,0,19,27,0
65,11,3,2,0,0,0,0,0,18,30,1
176,13,3,2,0,0,3,4,1,25,43,0
111,12,3,1,11,0,0,0,0,7,30,0
84,13,3,1,1,0,15,0,0,21,32,0
95,14,3,1,10,0,0,0,0,10,31,0
90,17,3,2,14,0,0,0,0,0,23,0
